ts_code,trade_date,open,high,low,close,pre_close,change,pct_change,vol,amount
000001.SZ,20080613,21.1,21.4,20.65,21.18,21.2,-0.02,-0.09,142908.13,300625.9981
000002.SZ,20080613,17.25,17.25,16.46,16.5,17.35,-0.85,-4.9,588865.23,985037.9316
000004.SZ,20080613,6.18,6.28,5.87,5.91,6.18,-0.27,-4.37,4210.02,2552.7797
000005.SZ,20080613,4.15,4.15,4.06,4.06,4.27,-0.21,-4.92,75547.97,30734.7518
000006.SZ,20080613,9.27,9.32,8.7,8.7,9.36,-0.66,-7.05,57449.41,51213.6976
000007.SZ,20080613,8.75,8.85,8.4,8.46,8.73,-0.27,-3.09,20992.84,17926.9218
000008.SZ,20080613,6.45,6.58,6.18,6.18,6.5,-0.32,-4.92,4239.3,2677.3777
000009.SZ,20080613,6.2,6.22,5.57,5.58,6.19,-0.61,-9.85,116371.22,68320.8978
000011.SZ,20080613,6.8,7.1,6.7,6.74,6.76,-0.02,-0.3,7897.0,5475.7467
000014.SZ,20080613,15.6,15.75,14.41,14.8,15.53,-0.73,-4.7,10931.14,16302.35
000016.SZ,20080613,4.22,4.26,3.99,4.01,4.19,-0.18,-4.3,87218.15,35840.0004
000018.SZ,20080613,7.24,7.24,6.8,6.98,7.16,-0.18,-2.51,2779.47,1921.2823
000019.SZ,20080613,11.8,11.97,11.2,11.33,11.8,-0.47,-3.98,4055.14,4682.4868
000021.SZ,20080613,8.49,8.49,7.77,7.79,8.44,-0.65,-7.7,54164.09,43812.8607
000022.SZ,20080613,15.2,15.25,14.62,14.68,15.05,-0.37,-2.46,6631.49,9884.3008
000023.SZ,20080613,6.18,6.5,6.06,6.18,6.36,-0.18,-2.83,22207.65,13950.2511
000024.SZ,20080613,17.81,18.0,16.81,16.88,17.95,-1.07,-5.96,46890.98,80195.9715
000025.SZ,20080613,7.8,8.1,7.56,7.7,7.95,-0.25,-3.14,34304.96,26813.1193
000026.SZ,20080613,9.25,9.3,8.5,9.0,9.25,-0.25,-2.7,9027.18,8092.6897
000028.SZ,20080613,15.3,15.76,14.51,15.0,15.29,-0.29,-1.9,4893.87,7330.2733
000029.SZ,20080613,4.6,4.6,4.21,4.34,4.66,-0.32,-6.87,31747.78,14125.6233
000031.SZ,20080613,13.28,13.34,12.29,12.4,13.24,-0.84,-6.34,53627.24,68207.0184
000032.SZ,20080613,9.48,9.64,8.71,8.88,9.41,-0.53,-5.63,12462.1,11510.2291
000033.SZ,20080613,4.23,4.28,4.0,4.06,4.21,-0.15,-3.56,15291.42,6364.4644
000035.SZ,20080613,5.33,5.33,5.06,5.06,5.33,-0.27,-5.07,7938.8,4049.5559
000036.SZ,20080613,4.43,4.55,4.32,4.38,4.42,-0.04,-0.91,102237.7,45303.76
000037.SZ,20080613,6.36,6.41,6.02,6.07,6.35,-0.28,-4.41,3365.51,2090.0933
000039.SZ,20080613,12.13,12.19,11.51,11.54,12.04,-0.5,-4.15,52389.19,61908.2585
000040.SZ,20080613,4.3,4.37,4.09,4.09,4.31,-0.22,-5.1,32651.7,13688.5323
000042.SZ,20080613,11.2,11.33,10.71,10.8,11.33,-0.53,-4.68,5340.24,5882.4782
000045.SZ,20080613,7.12,7.36,6.8,6.84,7.15,-0.31,-4.34,9163.76,6510.3918
000046.SZ,20080613,9.4,9.4,8.91,8.92,9.36,-0.44,-4.7,37642.12,34376.7391
000048.SZ,20080613,3.55,3.59,3.43,3.46,3.53,-0.07,-1.98,22000.52,7709.0628
000049.SZ,20080613,9.15,10.07,9.14,9.3,9.46,-0.16,-1.69,82122.66,79670.1384
000050.SZ,20080613,8.01,8.17,7.4,7.45,8.0,-0.55,-6.88,16995.18,13225.3191
000055.SZ,20080613,5.9,6.06,5.71,5.72,5.88,-0.16,-2.72,17498.82,10289.0217
000056.SZ,20080613,9.78,9.78,8.8,8.8,9.78,-0.98,-10.02,41629.9,37871.5093
000058.SZ,20080613,4.14,4.14,3.84,3.84,4.04,-0.2,-4.95,20976.83,8181.3887
000059.SZ,20080613,8.99,9.18,8.16,8.16,8.93,-0.77,-8.62,41098.09,35152.263
000060.SZ,20080613,15.2,15.37,14.05,14.12,15.2,-1.08,-7.11,119799.52,174891.8395
000061.SZ,20080613,21.09,21.39,19.71,20.4,21.02,-0.62,-2.95,9297.12,19091.2442
000062.SZ,20080613,6.75,6.84,6.26,6.28,6.69,-0.41,-6.13,9219.89,6003.4022
000063.SZ,20080613,60.3,60.89,57.9,58.1,60.5,-2.4,-3.97,15118.63,90067.1633
000065.SZ,20080613,7.59,7.68,7.1,7.1,7.47,-0.37,-4.95,5056.39,3728.3182
000066.SZ,20080613,6.29,6.37,5.95,5.97,6.24,-0.27,-4.33,20185.08,12345.0955
000068.SZ,20080613,4.06,4.12,3.88,3.93,4.05,-0.12,-2.96,37101.72,14823.7629
000069.SZ,20080613,13.05,13.3,12.12,12.3,13.06,-0.76,-5.82,61841.7,78591.9724
000070.SZ,20080613,6.03,6.13,5.55,5.57,6.13,-0.56,-9.14,10412.11,6127.7185
000078.SZ,20080613,5.09,5.14,4.8,4.8,5.06,-0.26,-5.14,32876.64,16273.0911
000088.SZ,20080613,8.14,8.25,7.8,7.81,8.12,-0.31,-3.82,25056.33,20028.7334
000089.SZ,20080613,6.59,6.66,6.35,6.39,6.52,-0.13,-1.99,25833.41,16709.0606
000090.SZ,20080613,9.1,9.2,8.76,8.81,9.1,-0.29,-3.19,19410.75,17419.1143
000096.SZ,20080613,7.0,7.05,6.6,6.64,6.98,-0.34,-4.87,18251.72,12581.0802
000099.SZ,20080613,5.36,5.53,5.2,5.2,5.35,-0.15,-2.8,28043.47,15093.3778
000100.SZ,20080613,4.65,4.71,4.42,4.43,4.65,-0.22,-4.73,173106.7,78735.7389
000150.SZ,20080613,5.62,5.62,5.25,5.3,5.53,-0.23,-4.16,13336.1,7162.868
000151.SZ,20080613,5.9,5.95,5.59,5.61,5.83,-0.22,-3.77,10678.78,6137.7074
000153.SZ,20080613,4.65,4.74,4.5,4.52,4.63,-0.11,-2.38,8749.45,4040.6848
000158.SZ,20080613,4.71,4.75,4.41,4.42,4.64,-0.22,-4.74,14976.21,6833.9948
000159.SZ,20080613,18.3,18.3,16.58,16.66,18.1,-1.44,-7.96,25499.77,44110.1003
000301.SZ,20080613,5.54,5.73,5.4,5.4,5.53,-0.13,-2.35,59162.72,33005.2063
000338.SZ,20080613,47.42,47.99,44.36,44.4,47.43,-3.03,-6.39,18816.51,86302.4503
000400.SZ,20080613,12.47,12.55,11.51,11.85,12.49,-0.64,-5.12,44613.55,53307.5725
000401.SZ,20080613,12.15,12.45,11.85,12.06,12.01,0.05,0.42,65130.44,78888.7
000402.SZ,20080613,8.29,8.4,8.05,8.08,8.4,-0.32,-3.81,79020.43,64698.5721
000404.SZ,20080613,5.03,5.23,4.97,4.98,5.04,-0.06,-1.19,35830.62,18302.6397
000407.SZ,20080613,9.78,9.84,8.9,8.91,9.69,-0.78,-8.05,59668.61,54721.8582
000409.SZ,20080613,8.98,8.99,8.59,8.59,9.04,-0.45,-4.98,21486.0,18678.8914
000410.SZ,20080613,8.71,8.81,8.03,8.08,8.68,-0.6,-6.91,22028.52,18500.3031
000411.SZ,20080613,5.35,5.4,5.0,5.04,5.4,-0.36,-6.67,18631.24,9639.435
000413.SZ,20080613,5.7,5.98,5.65,5.98,5.44,0.54,9.93,18415.77,10988.1087
000415.SZ,20080613,7.3,7.35,6.8,6.98,7.09,-0.11,-1.55,13651.56,9623.2285
000416.SZ,20080613,4.85,4.94,4.61,4.65,4.85,-0.2,-4.12,14344.41,6870.3179
000417.SZ,20080613,8.35,8.4,7.85,7.91,8.35,-0.44,-5.27,19841.44,15936.2396
000418.SZ,20080613,6.55,6.68,6.15,6.26,6.61,-0.35,-5.3,26700.37,17057.0127
000420.SZ,20080613,4.45,4.49,4.13,4.17,4.4,-0.23,-5.23,37544.13,16146.1495
000421.SZ,20080613,5.38,5.38,5.0,5.2,5.34,-0.14,-2.62,15500.18,8035.4779
000422.SZ,20080613,18.18,18.2,17.2,17.31,17.98,-0.67,-3.73,51350.91,89987.3453
000423.SZ,20080613,25.35,25.8,24.9,25.8,25.18,0.62,2.46,14075.42,35571.2292
000426.SZ,20080613,8.41,8.58,7.87,7.87,8.49,-0.62,-7.3,19277.54,15892.7566
000429.SZ,20080613,7.32,7.32,7.32,7.32,8.13,-0.81,-9.96,3924.0,2872.368
000430.SZ,20080613,8.2,8.43,7.79,7.83,8.2,-0.37,-4.51,5791.32,4595.1848
000488.SZ,20080613,12.45,12.69,12.08,12.09,12.29,-0.2,-1.63,48742.33,60153.9905
000501.SZ,20080613,10.4,10.4,9.85,9.86,10.34,-0.48,-4.64,10707.7,10732.5322
000502.SZ,20080613,5.96,6.06,5.5,5.53,6.02,-0.49,-8.14,12676.3,7307.3165
000503.SZ,20080613,6.9,7.04,6.6,6.6,6.89,-0.29,-4.21,58559.6,39837.2404
000504.SZ,20080613,6.54,6.7,6.01,6.01,6.52,-0.51,-7.82,22472.61,14294.8082
000507.SZ,20080613,7.75,7.94,7.5,7.5,7.71,-0.21,-2.72,23864.38,18347.8804
000509.SZ,20080613,6.0,6.07,5.7,5.7,6.0,-0.3,-5.0,14524.86,8382.426
000510.SZ,20080613,6.31,6.36,5.68,5.68,6.31,-0.63,-9.98,182197.95,107954.5101
000511.SZ,20080613,4.45,4.46,4.01,4.01,4.41,-0.4,-9.07,112048.8,47039.7006
