trade_date,ts_code,open,high,low,close,pre_close,change,pct_change,vol,amount
19940311,600840.SH,6.88,8.4,6.8,7.68,1.0,6.68,668.0,98718.0,77340.0
19940314,600840.SH,8.0,8.1,7.25,7.5,7.68,-0.18,-2.34,17101.0,13085.0
19940315,600840.SH,7.6,8.0,7.25,7.6,7.5,0.1,1.33,34415.0,26599.0
19940316,600840.SH,7.6,8.95,7.6,8.81,7.6,1.21,15.92,112618.0,95710.0
19940317,600840.SH,9.11,9.3,7.4,8.09,8.81,-0.72,-8.17,46711.0,40138.0
19940318,600840.SH,7.81,8.35,7.59,7.8,8.09,-0.29,-3.58,15962.0,12599.0
19940321,600840.SH,7.72,7.72,7.38,7.38,7.8,-0.42,-5.38,7074.0,5325.0
19940322,600840.SH,7.2,7.9,7.2,7.68,7.38,0.3,4.07,7627.0,5762.565
19940323,600840.SH,7.75,7.78,7.35,7.38,7.68,-0.3,-3.91,5184.0,3865.471
19940324,600840.SH,7.98,7.98,7.25,7.3,7.38,-0.08,-1.08,8647.0,6480.4
19940325,600840.SH,7.31,7.5,7.12,7.2,7.3,-0.1,-1.37,6883.0,4983.511
19940328,600840.SH,7.07,7.35,7.04,7.3,7.2,0.1,1.39,3950.0,2840.844
19940329,600840.SH,7.38,7.38,7.1,7.29,7.3,-0.01,-0.14,4462.0,3241.352
19940330,600840.SH,7.25,7.3,7.15,7.17,7.29,-0.12,-1.65,3322.0,2389.782
19940331,600840.SH,7.08,7.38,7.05,7.11,7.17,-0.06,-0.84,5474.0,3950.688
19940401,600840.SH,7.2,7.3,7.1,7.1,7.11,-0.01,-0.14,4254.0,3062.372
19940404,600840.SH,7.3,7.3,7.1,7.13,7.1,0.03,0.42,2355.0,1692.574
19940405,600840.SH,7.13,7.2,6.5,6.5,7.13,-0.63,-8.84,4455.0,3100.43
19940406,600840.SH,7.0,7.18,6.9,7.09,6.5,0.59,9.08,6770.0,4747.175
19940407,600840.SH,7.1,7.1,6.91,6.91,7.09,-0.18,-2.54,2357.0,1649.028
19940408,600840.SH,6.93,6.95,6.8,6.86,6.91,-0.05,-0.72,2059.0,1412.618
19940411,600840.SH,6.9,6.97,6.62,6.66,6.86,-0.2,-2.92,2298.0,1558.722
19940412,600840.SH,6.6,7.0,6.5,6.85,6.66,0.19,2.85,3182.0,2136.438
19940413,600840.SH,6.9,7.02,6.67,6.68,6.85,-0.17,-2.48,4955.0,3411.715
19940414,600840.SH,6.61,6.86,6.6,6.7,6.68,0.02,0.3,9017.0,6067.301
19940415,600840.SH,6.78,6.97,6.07,6.61,6.7,-0.09,-1.34,18571.0,12519.926
19940418,600840.SH,6.81,7.42,6.81,7.4,6.61,0.79,11.95,42199.0,30435.045
19940419,600840.SH,7.4,7.65,6.6,6.6,7.4,-0.8,-10.81,33068.0,24084.472
19940420,600840.SH,6.3,6.65,6.01,6.03,6.6,-0.57,-8.64,15760.0,9908.744
19940421,600840.SH,6.03,6.8,6.03,6.68,6.03,0.65,10.78,15456.0,9859.649
19940422,600840.SH,6.7,6.98,6.25,6.4,6.68,-0.28,-4.19,24938.0,16588.794
19940425,600840.SH,6.46,6.65,6.15,6.25,6.4,-0.15,-2.34,6864.0,4342.832
19940426,600840.SH,6.4,6.56,6.29,6.5,6.25,0.25,4.0,5153.0,3292.752
19940427,600840.SH,6.65,6.95,6.48,6.91,6.5,0.41,6.31,18399.0,12395.379
19940428,600840.SH,7.15,7.64,6.8,7.0,6.91,0.09,1.3,57826.0,42159.285
19940429,600840.SH,7.15,7.35,6.72,6.9,7.0,-0.1,-1.43,24107.0,16909.004
19940503,600840.SH,6.9,6.94,6.72,6.82,6.9,-0.08,-1.16,6313.0,4311.898
19940504,600840.SH,7.01,7.2,6.9,7.14,6.82,0.32,4.69,11619.0,8234.66
